split,true_cat,test_idx,test_x1,test_x2,logp_cat1,logp_cat2,pred_cat,correct,model,training_type
21,2,48,0.681,2.648,-7.093958192684514,-5.207979327301933,2,true,obj,uniform
21,2,49,0.283,1.729,-5.352839486370696,-3.448635969879691,2,true,obj,uniform
21,2,50,0.239,1.002,-3.4302026030106187,-2.3558333548214176,2,true,obj,uniform
22,1,1,0.788,-1.079,-2.95525601022867,-3.6449309084346817,1,true,obj,uniform
22,1,2,-0.666,0.115,-1.4691174705541743,-2.549559408493019,1,true,obj,uniform
22,1,3,0.192,0.068,-1.2109997759194588,-2.5674639180427423,1,true,obj,uniform
22,1,4,0.644,0.556,-2.719060694551422,-2.5310930947321224,2,false,obj,uniform
22,1,5,0.184,-0.753,-1.3294055634286024,-3.41117318979338,1,true,obj,uniform
22,1,6,0.206,-0.255,-1.0448616687236338,-2.839132597007567,1,true,obj,uniform
22,1,7,0.695,-0.082,-1.9325376141232433,-2.7450151407654872,1,true,obj,uniform
22,1,8,0.574,0.249,-2.0083763804365455,-2.5709041557444885,1,true,obj,uniform
22,1,9,1.217,-0.08,-3.4626158525488266,-2.762728399925417,2,false,obj,uniform
22,1,10,-0.184,-0.152,-0.887752133713607,-2.72801214622882,1,true,obj,uniform
22,1,11,-0.322,-1.232,-2.1571728985542578,-4.337245016155537,1,true,obj,uniform
22,1,12,0.04,-1.569,-3.186303948503769,-4.715298636568151,1,true,obj,uniform
22,1,13,-0.524,-0.593,-1.1891849093557998,-3.3767131944663222,1,true,obj,uniform
22,1,14,-0.471,-1.518,-3.1020564126042487,-4.929065466040599,1,true,obj,uniform
22,1,15,-0.891,-1.88,-4.92038554038501,-5.867773312189437,1,true,obj,uniform
22,1,16,0.11,-1.151,-2.008399281687141,-4.004105385236143,1,true,obj,uniform
22,1,17,-0.515,-0.997,-1.7590938845056376,-4.031756796632032,1,true,obj,uniform
22,1,18,0.369,-1.101,-2.1755738690977293,-3.827405860666441,1,true,obj,uniform
22,1,19,-0.547,-0.135,-1.1176488236111985,-2.7702818833951803,1,true,obj,uniform
22,1,20,-0.165,-0.871,-1.343518884600255,-3.6755987806082184,1,true,obj,uniform
22,1,21,0.745,-0.239,-1.9988405994710579,-2.8422808685943743,1,true,obj,uniform
22,1,22,-0.165,1.266,-4.042285575510282,-2.2352606920605926,2,false,obj,uniform
22,1,23,0.2,-0.668,-1.2432778102539528,-3.2991235243574524,1,true,obj,uniform
22,1,24,0.63,0.129,-1.9666396733083757,-2.6320347114404123,1,true,obj,uniform
22,1,25,0.036,0.159,-1.1967700746179715,-2.4718564363822138,1,true,obj,uniform
22,1,26,0.958,-0.766,-2.88793528062497,-3.2462678221434635,1,true,obj,uniform
22,1,27,-0.061,-0.197,-0.8835974312150234,-2.7723072034886194,1,true,obj,uniform
22,1,28,-0.042,-0.239,-0.8804160074679449,-2.8171944603621886,1,true,obj,uniform
22,1,29,0.02,-0.847,-1.347517709901441,-3.5830790871562046,1,true,obj,uniform
22,1,30,-0.466,-0.715,-1.26023389894806,-3.5428556405592166,1,true,obj,uniform
22,1,31,-1.101,0.013,-2.2566958303532485,-2.9139590860512508,1,true,obj,uniform
22,1,32,-1.106,-0.18,-2.1620954938119152,-3.147100941362433,1,true,obj,uniform
22,1,33,-0.531,-0.057,-1.1426164539246133,-2.6786417060661085,1,true,obj,uniform
22,1,34,-0.698,0.439,-2.026810920482517,-2.31477467473648,1,true,obj,uniform
22,1,35,-0.47,0.216,-1.3673566361292822,-2.4109590312652256,1,true,obj,uniform
22,1,36,0.338,-1.048,-2.0161030998997616,-3.7645943355805955,1,true,obj,uniform
22,1,37,0.731,-0.701,-2.198125196726756,-3.2309711917036235,1,true,obj,uniform
22,1,38,-0.525,-1.269,-2.406528703897971,-4.515759456878745,1,true,obj,uniform
22,1,39,0.35,-0.598,-1.3563712849907166,-3.191756306909963,1,true,obj,uniform
22,1,40,0.327,-0.128,-1.225082208159571,-2.7376810664855737,1,true,obj,uniform
22,1,41,-0.39,-0.765,-1.2642292256296952,-3.5904927341222828,1,true,obj,uniform
22,1,42,0.036,-0.964,-1.5589894467098302,-3.7490504319568947,1,true,obj,uniform
22,1,43,-0.888,-0.671,-1.8365820955445613,-3.7024236131464514,1,true,obj,uniform
22,1,44,-0.643,-0.164,-1.2276368419096024,-2.838340263616262,1,true,obj,uniform
22,1,45,-0.012,-1.953,-4.581567699962418,-5.400745191807243,1,true,obj,uniform
22,1,46,-0.629,0.768,-2.7241198622707485,-2.1638304075869605,2,false,obj,uniform
22,1,47,-1.038,1.497,-5.5617979119055265,-2.5211107358860154,2,false,obj,uniform
22,1,48,-1.473,0.604,-4.243493956687284,-2.8427496751125156,2,false,obj,uniform
22,1,49,-1.382,0.845,-4.522536688339695,-2.6649206078786856,2,false,obj,uniform
22,1,50,-1.51,0.988,-5.206082942585946,-2.811399423821071,2,false,obj,uniform
22,2,1,-0.594,-0.132,-1.174962773841982,-2.7819745867232366,1,false,obj,uniform
22,2,2,-0.198,0.03,-1.0080162456014259,-2.550502901085946,1,false,obj,uniform
22,2,3,-0.473,0.313,-1.5213790927404256,-2.3396888309291057,1,false,obj,uniform
22,2,4,-0.359,-0.49,-0.9782729796217268,-3.170687031044938,1,false,obj,uniform
22,2,5,0.011,0.236,-1.2900021784922178,-2.416057076223626,1,false,obj,uniform
22,2,6,0.144,0.383,-1.6232972243534476,-2.3722051306966554,1,false,obj,uniform
22,2,7,0.494,-0.379,-1.4661239632012428,-2.957412023713871,1,false,obj,uniform
22,2,8,-0.297,-0.071,-0.9574508445681948,-2.6513440780783224,1,false,obj,uniform
22,2,9,-0.275,-0.973,-1.547079007446514,-3.8785374888920243,1,false,obj,uniform
22,2,10,0.751,-0.62,-2.1638046799302875,-3.148178783113139,1,false,obj,uniform
22,2,11,2.7,2.341,-8.004222406736565,-5.636252086851369,2,true,obj,uniform
22,2,12,2.881,1.97,-7.926192705091568,-5.194270801964042,2,true,obj,uniform
22,2,13,2.428,2.523,-7.9370712413511235,-5.728736042442628,2,true,obj,uniform
22,2,14,2.676,0.699,-7.201368687071108,-3.5690332880496505,2,true,obj,uniform
22,2,15,2.677,3.094,-8.458082966488437,-7.077798688878558,2,true,obj,uniform
22,2,16,-0.2,1.153,-3.6490210480973486,-2.184470760880056,2,true,obj,uniform
22,2,17,1.077,1.899,-6.50110107487983,-3.6811855572571273,2,true,obj,uniform
22,2,18,0.88,0.831,-3.921057433165224,-2.673798028806548,2,true,obj,uniform
22,2,19,-0.039,0.995,-3.1265394042741224,-2.2021995324416404,2,true,obj,uniform
22,2,20,0.897,0.84,-3.9836240086335084,-2.6848209744672227,2,true,obj,uniform
22,2,21,-0.641,2.473,-6.9648332581933925,-3.5743554374835362,2,true,obj,uniform
22,2,22,-0.087,1.988,-6.157317339433377,-2.885620951847816,2,true,obj,uniform
22,2,23,-2.088,2.041,-7.363044258226622,-4.416452442270201,2,true,obj,uniform
22,2,24,-1.171,0.567,-3.2911470189049963,-2.539595002468941,2,true,obj,uniform
22,2,25,-1.022,1.397,-5.265683059022399,-2.4495000824895468,2,true,obj,uniform
22,2,26,5.795,-0.163,-9.70230843383081,-9.273048010349925,2,true,obj,uniform
22,2,27,4.536,0.132,-8.817915035693073,-6.687065422787118,2,true,obj,uniform
22,2,28,4.069,0.595,-8.475530935627173,-5.7575410011033465,2,true,obj,uniform
22,2,29,3.514,0.724,-8.017131881025426,-4.756863746893692,2,true,obj,uniform
22,2,30,4.234,-0.073,-8.57630104603894,-6.0303901313036015,2,true,obj,uniform
22,2,31,-0.16,-1.551,-3.077863236629942,-4.799662873841634,1,false,obj,uniform
22,2,32,-0.627,0.444,-1.9379347669952236,-2.288982534727319,1,false,obj,uniform
22,2,33,0.656,-0.124,-1.8230532220324118,-2.7670955158602335,1,false,obj,uniform
22,2,34,-0.291,0.676,-2.190852115458759,-2.1620057132262183,2,true,obj,uniform
22,2,35,0.064,-0.349,-0.931877070052071,-2.93527432532248,1,false,obj,uniform
22,2,36,0.155,2.396,-6.786232034030256,-3.633477828120043,2,true,obj,uniform
22,2,37,-0.077,1.294,-4.144574302015793,-2.2781922889750885,2,true,obj,uniform
22,2,38,0.379,1.845,-5.970148423938705,-3.0026921376733315,2,true,obj,uniform
22,2,39,-0.332,2.087,-6.365128339912148,-2.9475632218792236,2,true,obj,uniform
22,2,40,0.186,2.099,-6.376407512885439,-3.1855754337831224,2,true,obj,uniform
22,2,41,0.092,1.389,-4.526731502406518,-2.4080376998455293,2,true,obj,uniform
22,2,42,-1.049,0.854,-3.710820949989234,-2.3546495795530245,2,true,obj,uniform
22,2,43,-0.188,1.361,-4.37884975094655,-2.2748807106752156,2,true,obj,uniform
22,2,44,0.013,0.693,-2.245682673370464,-2.22849963712346,2,true,obj,uniform
22,2,45,0.869,1.522,-5.6809019992892145,-3.0831947194282625,2,true,obj,uniform
22,2,46,-0.364,0.849,-2.7141076447969743,-2.1268096515582906,2,true,obj,uniform
22,2,47,0.949,0.504,-3.3542090699651954,-2.644920222469293,2,true,obj,uniform
22,2,48,0.606,0.123,-1.909131115996178,-2.6291309473973836,1,false,obj,uniform
22,2,49,0.345,1.427,-4.827768456768242,-2.593708666497183,2,true,obj,uniform
22,2,50,0.127,0.366,-1.5787220785043468,-2.3745327552543216,1,false,obj,uniform
23,1,1,0.062,0.693,-2.2672594912576214,-1.9306258336675208,2,false,obj,uniform
23,1,2,0.981,-0.438,-2.2976174875104145,-2.855883528640292,1,true,obj,uniform
23,1,3,0.34,-0.222,-1.1793992105504867,-2.3170108082383534,1,true,obj,uniform
23,1,4,0.821,-0.154,-1.9474837122782367,-2.458132503061731,1,true,obj,uniform
23,1,5,-0.153,-0.457,-1.0221540077736742,-2.4958719409381227,1,true,obj,uniform
23,1,6,-0.184,-0.152,-1.0462688072888595,-2.215579135092994,1,true,obj,uniform
23,1,7,0.999,-1.032,-2.931920492305622,-3.758586618317064,1,true,obj,uniform
23,1,8,-0.003,-0.584,-1.0717053091060964,-2.6365456539317296,1,true,obj,uniform
23,1,9,1.217,-0.08,-2.9872995512361222,-2.6187072356199246,2,false,obj,uniform
23,1,10,0.708,-0.89,-2.0855685184032415,-3.307934532863805,1,true,obj,uniform
23,1,11,0.255,-0.228,-1.1054369693257715,-2.299337431632464,1,true,obj,uniform
23,1,12,0.6,1.253,-4.305066329063868,-2.345982496002352,2,false,obj,uniform
23,1,13,0.745,-0.239,-1.7661854582273142,-2.4983952145653987,1,true,obj,uniform
23,1,14,0.2,-0.668,-1.2078371071594236,-2.768879866052061,1,true,obj,uniform
23,1,15,0.63,0.129,-1.8000635930585238,-2.177223746153508,1,true,obj,uniform
23,1,16,-1.038,1.497,-5.51315518982852,-2.832912015469922,2,false,obj,uniform
23,1,17,-0.34,0.933,-3.000071909936327,-2.028092898363113,2,false,obj,uniform
23,1,18,-1.568,1.201,-5.7899090067921835,-3.2719456112342153,2,false,obj,uniform
23,1,19,-0.894,0.813,-3.40440877516479,-2.311172609113594,2,false,obj,uniform
23,1,20,-0.85,1.158,-4.274107335757821,-2.4118884268703877,2,false,obj,uniform
23,1,21,-0.297,-0.909,-1.499392549915903,-3.114457981517711,1,true,obj,uniform
23,1,22,0.764,-0.121,-1.8443445227669761,-2.4014833827722475,1,true,obj,uniform
23,1,23,0.178,0.08,-1.2482674173041535,-2.068320756775719,1,true,obj,uniform
23,1,24,0.254,-0.766,-1.3406299884144413,-2.9146603199814725,1,true,obj,uniform
23,1,25,0.273,-0.178,-1.134234858435741,-2.262154695197491,1,true,obj,uniform
23,1,26,-0.502,-0.476,-1.282115104521333,-2.618529368242201,1,true,obj,uniform
23,1,27,-0.836,0.002,-1.9041014569236414,-2.421715781809984,1,true,obj,uniform
23,1,28,-1.375,-0.84,-3.47224309873645,-3.8470456930769763,1,true,obj,uniform
23,1,29,-0.478,-1.094,-1.9677011012900814,-3.4700687648759834,1,true,obj,uniform
23,1,30,-0.319,-0.665,-1.2288787620644817,-2.776307359772488,1,true,obj,uniform
23,1,31,-0.061,-0.197,-1.0040063641318293,-2.239642530796871,1,true,obj,uniform
23,1,32,-1.029,-0.866,-2.5579430326962593,-3.495089443190404,1,true,obj,uniform
23,1,33,-0.466,-0.715,-1.4053553516397002,-2.894045670632278,1,true,obj,uniform
23,1,34,-0.502,-1.315,-2.471118791233834,-3.867866342144473,1,true,obj,uniform
23,1,35,0.207,-0.571,-1.1391837149170163,-2.6475642415557625,1,true,obj,uniform
23,1,36,-0.263,-0.101,-1.1078337323247844,-2.1923312909444497,1,true,obj,uniform
23,1,37,-0.936,-0.219,-1.997738031849609,-2.667145257564986,1,true,obj,uniform
23,1,38,-0.778,-0.378,-1.66990725291357,-2.682851268458203,1,true,obj,uniform
23,1,39,0.049,-0.041,-1.094053997690734,-2.1256408437000727,1,true,obj,uniform
23,1,40,-0.41,0.043,-1.323703816187217,-2.14440073067879,1,true,obj,uniform
23,1,41,-0.208,-1.159,-1.893927120521352,-3.5025959358154233,1,true,obj,uniform
23,1,42,-0.891,-1.88,-4.691447622773558,-5.210119778978315,1,true,obj,uniform
23,1,43,-0.642,-1.219,-2.428717695001035,-3.763671577899076,1,true,obj,uniform
23,1,44,-0.853,-0.665,-1.9549580278781582,-3.0669409069316496,1,true,obj,uniform
23,1,45,-0.524,-0.593,-1.3695203916633614,-2.7637361849179207,1,true,obj,uniform
23,1,46,-0.751,-0.876,-1.9967488817743086,-3.279079249567914,1,true,obj,uniform
23,1,47,-0.503,-0.486,-1.2871805267401664,-2.629680810747862,1,true,obj,uniform
23,1,48,-0.645,-1.195,-2.3827877507309885,-3.72417747564568,1,true,obj,uniform
23,1,49,-0.57,-0.969,-1.8563461486620476,-3.3096781681557204,1,true,obj,uniform
23,1,50,-0.589,-1.328,-2.6068112214863097,-3.9314860020045477,1,true,obj,uniform
23,2,1,2.263,2.333,-7.697364527322334,-5.942872980754057,2,true,obj,uniform
23,2,2,2.715,1.249,-7.4320623453324774,-5.412904431519573,2,true,obj,uniform
23,2,3,2.7,2.341,-8.004118708451621,-6.805474636692988,2,true,obj,uniform
23,2,4,1.157,2.115,-6.766846995936501,-3.849029327139745,2,true,obj,uniform
23,2,5,2.676,0.699,-7.180244028352559,-4.898857179856641,2,true,obj,uniform
23,2,6,0.754,1.652,-5.623325974861871,-2.8294819935753095,2,true,obj,uniform
23,2,7,0.055,2.113,-6.307970168166006,-3.1241835866729506,2,true,obj,uniform
23,2,8,-0.2,1.153,-3.5948542695103027,-2.101127286960597,2,true,obj,uniform
23,2,9,0.821,1.009,-3.932234915809674,-2.3106919609254897,2,true,obj,uniform
23,2,10,-0.134,0.986,-3.060213545843548,-2.009708844294053,2,true,obj,uniform
23,2,11,0.155,2.396,-6.759509763443741,-3.614767794690186,2,true,obj,uniform
23,2,12,0.129,1.873,-5.802193133518353,-2.7944278428156304,2,true,obj,uniform
23,2,13,0.212,2.761,-7.202102454049017,-4.341540732753103,2,true,obj,uniform
23,2,14,1.326,3.636,-8.268801662602561,-7.1358673288994305,2,true,obj,uniform
23,2,15,-0.332,2.087,-6.299078323744162,-3.1096682475012454,2,true,obj,uniform
23,2,16,0.134,1.079,-3.364929364258379,-2.064476672715991,2,true,obj,uniform
23,2,17,0.986,1.084,-4.448383595452307,-2.4687431603416305,2,true,obj,uniform
23,2,18,-0.042,1.778,-5.541486968404671,-2.6556322056010364,2,true,obj,uniform
23,2,19,1.767,1.196,-6.2469818999996285,-3.4076783778292903,2,true,obj,uniform
23,2,20,-0.133,1.282,-3.9934926177144616,-2.177635636242506,2,true,obj,uniform
23,2,21,-2.169,1.29,-6.865637430842995,-4.390918603228168,2,true,obj,uniform
23,2,22,-1.169,1.641,-6.012995386508985,-3.111278413257315,2,true,obj,uniform
23,2,23,-2.508,0.757,-6.973591211382342,-4.905249146936539,2,true,obj,uniform
23,2,24,-1.88,1.1,-6.237462779229793,-3.7319617332591863,2,true,obj,uniform
23,2,25,-1.713,1.283,-6.196002754166032,-3.552266972452744,2,true,obj,uniform
23,2,26,4.244,-0.356,-8.59638106203327,-8.434717407545747,2,true,obj,uniform
23,2,27,4.204,1.425,-8.740433131684158,-8.552838116585265,2,true,obj,uniform
23,2,28,3.116,0.991,-7.715976582864486,-6.216599155357113,2,true,obj,uniform
23,2,29,2.708,0.31,-7.122998183762515,-4.9401139040930335,2,true,obj,uniform
23,2,30,3.761,0.635,-8.22028444451821,-7.608447041591845,2,true,obj,uniform
23,2,31,-0.02,-0.015,-1.1034100615807891,-2.1068512232841368,1,false,obj,uniform
23,2,32,-0.641,2.473,-6.951982604772949,-3.8838472578323833,2,true,obj,uniform
23,2,33,-0.724,0.497,-2.3875819485276564,-2.1611139995012048,2,true,obj,uniform
23,2,34,-1.104,1.841,-6.314248323664028,-3.2714654761184048,2,true,obj,uniform
23,2,35,-0.095,1.809,-5.625971477936217,-2.692738132345431,2,true,obj,uniform
23,2,36,1.313,-0.328,-3.2146794913444516,-2.9655218969493937,2,true,obj,uniform
23,2,37,0.611,-0.302,-1.518388974278086,-2.4949852812579647,1,false,obj,uniform
23,2,38,0.575,-0.547,-1.5250997139391917,-2.752801312783316,1,false,obj,uniform
23,2,39,2.312,-0.929,-6.63930084570837,-5.352321782201233,2,true,obj,uniform
23,2,40,2.517,-0.761,-6.926954223766876,-5.493290831407718,2,true,obj,uniform
23,2,41,2.823,1.313,-7.560058835728929,-5.7417000826861155,2,true,obj,uniform
23,2,42,2.541,1.493,-7.389071553929278,-5.283019105695235,2,true,obj,uniform
23,2,43,2.428,1.239,-7.142025709364079,-4.722126631311143,2,true,obj,uniform
23,2,44,1.693,3.224,-8.06528127200609,-6.678774991765104,2,true,obj,uniform
23,2,45,3.088,2.109,-8.154101604866769,-7.2556504324191256,2,true,obj,uniform
23,2,46,1.084,-1.304,-3.682183653612151,-4.3225947491701975,1,false,obj,uniform
23,2,47,1.318,0.464,-3.899489201389818,-2.4290893424632225,2,true,obj,uniform
23,2,48,0.871,-0.254,-2.026108888921799,-2.5796262595766644,1,false,obj,uniform
23,2,49,1.189,0.389,-3.410243286666931,-2.3477461768171026,2,true,obj,uniform
23,2,50,0.429,0.381,-1.8738855957990728,-2.0186329892451065,1,false,obj,uniform
24,1,1,0.731,-0.701,-2.383157171266663,-2.986750111859719,1,true,obj,uniform
24,1,2,0.013,-1.517,-3.0058450782674395,-4.121184229685742,1,true,obj,uniform
24,1,3,-0.525,-1.269,-2.7164699003134825,-4.011147250533366,1,true,obj,uniform
24,1,4,0.026,-1.265,-2.5746252594237737,-3.6269433893114846,1,true,obj,uniform
24,1,5,0.35,-0.598,-1.5921520948657157,-2.6331112450316945,1,true,obj,uniform
24,1,6,-1.473,0.604,-3.572365848515734,-3.1164139785393403,2,false,obj,uniform
24,1,7,-0.34,0.933,-2.2583137161486087,-2.1844227967618672,2,false,obj,uniform
24,1,8,-1.038,1.497,-4.404426082086521,-2.8558234889873044,2,false,obj,uniform
24,1,9,-1.168,1.263,-4.030904893622247,-2.847667382695145,2,false,obj,uniform
24,1,10,-0.538,1.128,-2.816379552269171,-2.301568375402373,2,false,obj,uniform
24,1,11,0.981,-0.438,-2.700994769066435,-2.9474765829070106,1,true,obj,uniform
24,1,12,0.696,-0.182,-1.8437516010699322,-2.552705173143348,1,true,obj,uniform
24,1,13,0.062,0.693,-1.810231420182368,-2.1107395051742737,1,true,obj,uniform
24,1,14,0.357,0.652,-1.9942416718888745,-2.1532710124009147,1,true,obj,uniform
24,1,15,-0.153,-0.457,-1.2395223888353375,-2.515667924168995,1,true,obj,uniform
24,1,16,-0.297,-0.909,-1.9632118589570169,-3.159868460306957,1,true,obj,uniform
24,1,17,0.767,-0.517,-2.222083296317818,-2.8382945214129736,1,true,obj,uniform
24,1,18,0.273,-0.178,-1.1840268758986974,-2.316921778633774,1,true,obj,uniform
24,1,19,0.466,-0.753,-1.9810717264956168,-2.8665909699494327,1,true,obj,uniform
24,1,20,-0.015,-1.066,-2.1875017924917244,-3.2681980428116035,1,true,obj,uniform
24,1,21,-0.011,-0.937,-1.9420785640648772,-3.046160879153918,1,true,obj,uniform
24,1,22,-0.319,-0.665,-1.5888011551169028,-2.8386103538518404,1,true,obj,uniform
24,1,23,-1.375,-0.84,-3.670080706714626,-4.515426108141884,1,true,obj,uniform
24,1,24,-0.727,-0.458,-1.8388024720147733,-3.0945752866150085,1,true,obj,uniform
24,1,25,-1.12,-0.818,-3.037075415350424,-4.100257663452573,1,true,obj,uniform
24,1,26,-0.2,0.029,-1.0808789350149384,-2.311849348913691,1,true,obj,uniform
24,1,27,-0.511,0.158,-1.357560926747921,-2.489028938586339,1,true,obj,uniform
24,1,28,-0.436,0.176,-1.292588568511956,-2.4236226736776825,1,true,obj,uniform
24,1,29,-0.277,-0.55,-1.4068866204621742,-2.679678559613417,1,true,obj,uniform
24,1,30,-0.531,-0.057,-1.3371326720461167,-2.590699890037583,1,true,obj,uniform
24,1,31,-0.87,-0.908,-2.661083991194884,-3.8497842837508744,1,true,obj,uniform
24,1,32,-0.589,-1.328,-2.8624232488257895,-4.192695404390921,1,true,obj,uniform
24,1,33,-0.751,-0.876,-2.4162183635452,-3.631712713095741,1,true,obj,uniform
24,1,34,-0.689,-0.976,-2.472002558287715,-3.6990133114204524,1,true,obj,uniform
24,1,35,-0.512,-1.003,-2.2965027491460055,-3.5236192609673265,1,true,obj,uniform
24,1,36,0.531,-0.903,-2.3561334780054244,-3.0992577104302077,1,true,obj,uniform
24,1,37,0.723,0.101,-1.9623828018098597,-2.451530167574801,1,true,obj,uniform
24,1,38,0.046,-0.416,-1.1856174937600596,-2.421209528859094,1,true,obj,uniform
24,1,39,0.778,-0.878,-2.790575646611084,-3.2242001434848135,1,true,obj,uniform
24,1,40,0.158,-0.834,-1.8108958325762305,-2.871610270374637,1,true,obj,uniform
24,1,41,0.702,0.185,-1.971550816101891,-2.4103836266731085,1,true,obj,uniform
24,1,42,-0.38,0.023,-1.189798930318478,-2.4284224459484056,1,true,obj,uniform
24,1,43,-0.666,0.115,-1.533126335463146,-2.647447228693503,1,true,obj,uniform
24,1,44,0.713,-0.682,-2.3161673961559917,-2.9535700916888192,1,true,obj,uniform
24,1,45,1.232,-0.111,-3.336921670322674,-2.926383546742075,2,false,obj,uniform
24,1,46,0.446,-0.827,-2.0821715950257706,-2.949909913036328,1,true,obj,uniform
24,1,47,0.566,-1.053,-2.717464219715117,-3.334466077654577,1,true,obj,uniform
24,1,48,0.312,-0.481,-1.4106774252500602,-2.509937469821113,1,true,obj,uniform
24,1,49,0.901,-1.215,-3.7433200103534983,-3.7283517142186833,2,false,obj,uniform
24,1,50,0.603,-1.452,-3.593885945139493,-3.974388701130164,1,true,obj,uniform
24,2,1,2.715,1.249,-7.423452063652683,-4.835800892117362,2,true,obj,uniform
24,2,2,2.76,1.681,-7.675055802547635,-5.345263838793385,2,true,obj,uniform
24,2,3,1.862,3.193,-8.114063194312633,-6.442971570624438,2,true,obj,uniform
24,2,4,3.319,2.76,-8.642475642813883,-7.642170621111613,2,true,obj,uniform
24,2,5,1.839,3.146,-8.067217126083484,-6.320547920729493,2,true,obj,uniform
24,2,6,-0.273,1.741,-4.458077090829159,-2.394771978094232,2,true,obj,uniform
24,2,7,0.305,0.129,-1.2889908280703666,-2.240584429388696,1,false,obj,uniform
24,2,8,-0.74,0.723,-2.2147749769769733,-2.4903414918904314,1,false,obj,uniform
24,2,9,-1.402,0.179,-3.083556729000532,-3.3588762586423027,1,false,obj,uniform
24,2,10,-1.418,1.681,-5.579250801518609,-3.34053785051757,2,true,obj,uniform
24,2,11,2.778,1.192,-7.4598361135455535,-4.897904860429471,2,true,obj,uniform
24,2,12,1.073,0.209,-2.9504372146760094,-2.654991409857145,2,true,obj,uniform
24,2,13,2.823,1.313,-7.554160407386533,-5.075707774459688,2,true,obj,uniform
24,2,14,3.196,0.789,-7.733875162655484,-5.408750914049092,2,true,obj,uniform
24,2,15,1.203,2.178,-6.7248483447018135,-3.7142788021629443,2,true,obj,uniform
24,2,16,0.551,1.882,-5.365669856373329,-2.651142472901335,2,true,obj,uniform
24,2,17,0.467,1.8,-5.034518503556584,-2.5047293990854143,2,true,obj,uniform
24,2,18,0.239,1.002,-2.57627353353897,-2.0778522280007983,2,true,obj,uniform
24,2,19,0.458,1.431,-3.94673634491044,-2.2348579694959154,2,true,obj,uniform
24,2,20,0.842,1.062,-3.682906279817497,-2.4003727653857942,2,true,obj,uniform
24,2,21,0.949,0.504,-2.919002335354007,-2.486292775988252,2,true,obj,uniform
24,2,22,-0.364,0.849,-2.09733040582075,-2.209567256999553,1,false,obj,uniform
24,2,23,0.606,0.123,-1.7321706737814004,-2.3724864013232585,1,false,obj,uniform
24,2,24,1.419,1.031,-5.057708201236939,-2.918307455412586,2,true,obj,uniform
24,2,25,0.127,0.366,-1.3613221446589885,-2.1730123595724096,1,false,obj,uniform
24,2,26,-2.088,2.041,-7.242772083379528,-4.46230960650588,2,true,obj,uniform
24,2,27,-1.585,2.035,-6.624405123827523,-3.9307176363309315,2,true,obj,uniform
24,2,28,-0.641,2.473,-6.666869631451199,-3.708787993530779,2,true,obj,uniform
24,2,29,-1.104,1.841,-5.474440783036341,-3.221596952066248,2,true,obj,uniform
24,2,30,1.012,1.636,-5.403166783943198,-2.8485035585010414,2,true,obj,uniform
24,2,31,-0.198,0.03,-1.0803982057682797,-2.3106630741941476,1,false,obj,uniform
24,2,32,-1.261,0.489,-2.9053639943443303,-3.0065550500101663,1,false,obj,uniform
24,2,33,-1.146,0.243,-2.4650328961651318,-3.057921777354717,1,false,obj,uniform
24,2,34,-0.753,1.003,-2.7532826624910416,-2.464034541239795,2,true,obj,uniform
24,2,35,-0.389,0.677,-1.8036576246065485,-2.258739017260937,1,false,obj,uniform
24,2,36,1.533,-1.798,-6.108773318087519,-4.639685780636127,2,true,obj,uniform
24,2,37,0.635,-0.724,-2.221558023295789,-2.9414137096068407,1,false,obj,uniform
24,2,38,1.29,-0.346,-3.60497863860474,-3.1233708269896443,2,true,obj,uniform
24,2,39,0.92,-0.192,-2.3982541862620272,-2.7304940186511226,1,false,obj,uniform
24,2,40,1.084,-1.304,-4.362708805742443,-3.9191829228179316,2,true,obj,uniform
24,2,41,0.92,0.11,-2.454222374192,-2.5832043017983244,1,false,obj,uniform
24,2,42,0.655,1.01,-3.187762223694118,-2.2601480524974447,2,true,obj,uniform
24,2,43,0.086,-0.001,-1.070585682119877,-2.2401806044913157,1,false,obj,uniform
24,2,44,0.315,0.454,-1.6348031455466483,-2.180233097135856,1,false,obj,uniform
24,2,45,-0.256,0.66,-1.7190952034775653,-2.1960296026909965,1,false,obj,uniform
24,2,46,3.116,0.991,-7.7123343069831805,-5.366536343931483,2,true,obj,uniform
24,2,47,4.832,1.423,-9.189602917689363,-8.508653266948231,2,true,obj,uniform
24,2,48,4.536,0.132,-8.817201017931579,-7.615979931609003,2,true,obj,uniform
24,2,49,4.244,-0.356,-8.594867550594387,-7.10518044860825,2,true,obj,uniform
24,2,50,4.771,1.119,-9.090589855925979,-8.283402203263574,2,true,obj,uniform
25,1,1,-0.063,-0.356,-1.2226299419723299,-2.3371731766800763,1,true,obj,uniform
25,1,2,0.615,-0.327,-1.9714841325864234,-2.417565640511212,1,true,obj,uniform
25,1,3,0.943,0.157,-3.2314349897094634,-2.3480169021125046,2,false,obj,uniform
25,1,4,0.805,-0.199,-2.4518342186216135,-2.4380043794306814,2,false,obj,uniform
25,1,5,0.454,-0.432,-1.65680757212903,-2.44727442205507,1,true,obj,uniform
25,1,6,-0.476,-0.271,-1.2832776743823255,-2.4879695065661087,1,true,obj,uniform
25,1,7,0.531,-0.903,-1.9276074565277104,-3.128713058015136,1,true,obj,uniform
