split,true_cat,test_idx,logp_cat1,logp_cat2,pred_cat,correct,model,training_type
53,1,33,-2.75839942359628,-4.139924733229609,1,true,trad,skewed
53,1,34,-3.240261367017945,-4.843797468370877,1,true,trad,skewed
53,1,35,-2.585323327703163,-3.548700512461061,1,true,trad,skewed
53,1,36,-1.7019050039976968,-2.617201374830072,1,true,trad,skewed
53,1,37,-1.9261602092101369,-2.957996636246799,1,true,trad,skewed
53,1,38,-2.036077430590454,-1.8696502458884923,2,false,trad,skewed
53,1,39,-1.7357125742902229,-3.0186698301610644,1,true,trad,skewed
53,1,40,-2.251894902009968,-3.4735699668813753,1,true,trad,skewed
53,1,41,-5.290695580852598,-5.379216338681983,1,true,trad,skewed
53,1,42,-4.428223343635071,-4.339478280546671,2,false,trad,skewed
53,1,43,-6.77333304127594,-6.617133433522063,2,false,trad,skewed
53,1,44,-4.720648862119619,-4.996415036728056,1,true,trad,skewed
53,1,45,-6.671891764806589,-6.761972679185534,1,true,trad,skewed
53,1,46,-1.8871542544845687,-2.764480036120697,1,true,trad,skewed
53,1,47,-1.731132339927654,-2.00932005835344,1,true,trad,skewed
53,1,48,-1.669141415586532,-1.9864521512463191,1,true,trad,skewed
53,1,49,-1.8740740773352247,-2.801182746840421,1,true,trad,skewed
53,1,50,-1.752355019187355,-1.666610690956941,2,false,trad,skewed
53,2,1,-2.0280499418701723,-2.622555155002684,1,false,trad,skewed
53,2,2,-2.0571774146929385,-1.1742267520094525,2,true,trad,skewed
53,2,3,-1.7806026596324855,-2.9062628704570175,1,false,trad,skewed
53,2,4,-1.7397584515072846,-2.0119359365035265,1,false,trad,skewed
53,2,5,-2.139259766689582,-2.8208621326533287,1,false,trad,skewed
53,2,6,-7.020777416701928,-7.701946547776128,1,false,trad,skewed
53,2,7,-8.648071696147264,-9.21979333045329,1,false,trad,skewed
53,2,8,-6.1186890808711665,-6.45688888065852,1,false,trad,skewed
53,2,9,-7.7202979538787915,-8.535303135120769,1,false,trad,skewed
53,2,10,-7.956764700320735,-7.454357372846018,2,true,trad,skewed
53,2,11,-9.274794640523147,-9.57601413611847,1,false,trad,skewed
53,2,12,-8.55362552917866,-8.374106365092983,2,true,trad,skewed
53,2,13,-7.328321003239348,-8.216477578598935,1,false,trad,skewed
53,2,14,-6.781945630235045,-6.105893165864579,2,true,trad,skewed
53,2,15,-7.739091295747457,-8.429309153657357,1,false,trad,skewed
53,2,16,-2.5137265514966227,-3.8545662494285575,1,false,trad,skewed
53,2,17,-2.3515387141714714,-3.5922755603528316,1,false,trad,skewed
53,2,18,-2.160943954205423,-3.054220097471893,1,false,trad,skewed
53,2,19,-3.3927758580652885,-4.363688740285175,1,false,trad,skewed
53,2,20,-1.9184256600902945,-2.938712802731554,1,false,trad,skewed
53,2,21,-1.7771246478128253,-1.2191433941570229,2,true,trad,skewed
53,2,22,-2.03887589258957,-3.03751055634769,1,false,trad,skewed
53,2,23,-1.5382619638846953,-2.2780255062615176,1,false,trad,skewed
53,2,24,-2.1886208425136155,-3.715179395373819,1,false,trad,skewed
53,2,25,-1.7415874630298875,-2.491330826523215,1,false,trad,skewed
53,2,26,-2.1606053673213763,-2.6441206249389477,1,false,trad,skewed
53,2,27,-2.403484017659716,-3.1236262198636413,1,false,trad,skewed
53,2,28,-2.374119598989635,-3.0591507468420844,1,false,trad,skewed
53,2,29,-2.3322983535771438,-1.7248541746631951,2,true,trad,skewed
53,2,30,-1.794267673279024,-2.6299381673147564,1,false,trad,skewed
53,2,31,-4.657596001657316,-5.623401996048391,1,false,trad,skewed
53,2,32,-3.4650176336151803,-4.277162212644618,1,false,trad,skewed
53,2,33,-6.3748536324894705,-6.8112947519556375,1,false,trad,skewed
53,2,34,-4.562285478399292,-6.027841559406797,1,false,trad,skewed
53,2,35,-5.023286786760517,-6.62774929421585,1,false,trad,skewed
53,2,36,-9.97283255215492,-10.10877755018827,1,false,trad,skewed
53,2,37,-10.43543534129418,-10.47505225545927,1,false,trad,skewed
53,2,38,-8.940020839126003,-9.446798838131054,1,false,trad,skewed
53,2,39,-9.977383440082983,-10.082758362178684,1,false,trad,skewed
53,2,40,-9.811142603928706,-9.982877174840475,1,false,trad,skewed
53,2,41,-5.838841478537209,-7.495603524571466,1,false,trad,skewed
53,2,42,-2.9459209486639115,-3.9548722139131276,1,false,trad,skewed
53,2,43,-3.74032873043181,-5.549104170195323,1,false,trad,skewed
53,2,44,-6.638180718183891,-8.068343889094217,1,false,trad,skewed
53,2,45,-4.566491792178367,-6.371980870750842,1,false,trad,skewed
53,2,46,-2.379916329301542,-1.8324562792178853,2,true,trad,skewed
53,2,47,-1.823607893437773,-1.416890006937695,2,true,trad,skewed
53,2,48,-1.920535632445771,-1.9040321245328689,2,true,trad,skewed
53,2,49,-2.7619533738090087,-2.048271670198513,2,true,trad,skewed
53,2,50,-3.6263122965118577,-2.1549332659091696,2,true,trad,skewed
54,1,1,-2.151298104868774,-3.2992197376560384,1,true,trad,skewed
54,1,2,-4.023197281997233,-3.2888851871107185,2,false,trad,skewed
54,1,3,-6.214146107137941,-3.415030023268583,2,false,trad,skewed
54,1,4,-0.9490478610988938,-2.3156582129248107,1,true,trad,skewed
54,1,5,-3.2015683724890014,-2.8526250366881967,2,false,trad,skewed
54,1,6,-3.237932088012347,-1.9549888820749808,2,false,trad,skewed
54,1,7,-1.5079593057801963,-2.256569311322554,1,true,trad,skewed
54,1,8,-1.553402901802956,-2.83424094075995,1,true,trad,skewed
54,1,9,-1.3731940956173567,-2.1811343006181,1,true,trad,skewed
54,1,10,-1.581709851332588,-2.1596377117759875,1,true,trad,skewed
54,1,11,-1.5074909623085389,-1.996135989160636,1,true,trad,skewed
54,1,12,-1.9044975379246984,-2.7535963588419037,1,true,trad,skewed
54,1,13,-2.616897539728435,-1.9691421868454249,2,false,trad,skewed
54,1,14,-1.5750237891025063,-1.8582043341756471,1,true,trad,skewed
54,1,15,-2.3734591903706224,-3.882367198298864,1,true,trad,skewed
54,1,16,-4.256915320376063,-4.975295804712867,1,true,trad,skewed
54,1,17,-4.053843686515202,-4.642987245249211,1,true,trad,skewed
54,1,18,-4.33959315530837,-4.950849897440389,1,true,trad,skewed
54,1,19,-4.11469054724789,-4.907941454588748,1,true,trad,skewed
54,1,20,-4.330843570084121,-4.927454190822612,1,true,trad,skewed
54,1,21,-1.4526567391058727,-4.465166028487605,1,true,trad,skewed
54,1,22,-1.6670220062556793,-4.701068797976397,1,true,trad,skewed
54,1,23,-1.8236052792853208,-4.801303845316689,1,true,trad,skewed
54,1,24,-0.9930712974523939,-2.7889211939058858,1,true,trad,skewed
54,1,25,-1.147901128756899,-3.648711226414062,1,true,trad,skewed
54,1,26,-4.673013871015864,-5.847234600345932,1,true,trad,skewed
54,1,27,-4.461597645716118,-5.361548534091308,1,true,trad,skewed
54,1,28,-4.904263513141745,-6.306466966068531,1,true,trad,skewed
54,1,29,-4.8493621814556676,-6.228971637005813,1,true,trad,skewed
54,1,30,-4.715395693149128,-5.936286387897553,1,true,trad,skewed
54,1,31,-2.2042051000473903,-3.4639213039518344,1,true,trad,skewed
54,1,32,-1.7189395456898202,-2.7887190667303634,1,true,trad,skewed
54,1,33,-1.7612869233299953,-3.230410023162745,1,true,trad,skewed
54,1,34,-0.9476574697947825,-3.6022823046011627,1,true,trad,skewed
54,1,35,-3.215187310559337,-3.7524460320285895,1,true,trad,skewed
54,1,36,-0.9531261280271627,-2.2448520323540833,1,true,trad,skewed
54,1,37,-2.0304519479711494,-5.0489233164166745,1,true,trad,skewed
54,1,38,-1.4728448727166943,-2.9560315081088695,1,true,trad,skewed
54,1,39,-0.8826982301610583,-2.67041429408553,1,true,trad,skewed
54,1,40,-0.7808036929388754,-2.826860100678037,1,true,trad,skewed
54,1,41,-3.458656796172679,-4.616345965417367,1,true,trad,skewed
54,1,42,-1.644171956865889,-2.4559136199547216,1,true,trad,skewed
54,1,43,-1.5113518740818408,-2.594600602074517,1,true,trad,skewed
54,1,44,-2.084223479755467,-3.0768758306852506,1,true,trad,skewed
54,1,45,-1.5093412458622877,-2.0826400707558785,1,true,trad,skewed
54,1,46,-1.4928413471365392,-2.4376867752898406,1,true,trad,skewed
54,1,47,-1.6606781229242011,-2.963526582333228,1,true,trad,skewed
54,1,48,-3.3203625988542735,-4.272908388885973,1,true,trad,skewed
54,1,49,-1.6321655212743196,-2.1562018575395174,1,true,trad,skewed
54,1,50,-3.405355246750796,-4.68571642993017,1,true,trad,skewed
54,2,1,-1.5037122254524178,-1.9690514428909103,1,false,trad,skewed
54,2,2,-1.5300972534800983,-2.1647815864277917,1,false,trad,skewed
54,2,3,-1.5222961320418595,-2.039725409783967,1,false,trad,skewed
54,2,4,-1.2949551876196952,-2.796392424656268,1,false,trad,skewed
54,2,5,-1.4664771495123339,-2.4823850718514806,1,false,trad,skewed
54,2,6,-2.3775394406915122,-2.4153491253031425,1,false,trad,skewed
54,2,7,-1.921735531331199,-1.7837467549631403,2,true,trad,skewed
54,2,8,-2.671098798187961,-3.020917443951511,1,false,trad,skewed
54,2,9,-1.5959678868756568,-2.6087578712885637,1,false,trad,skewed
54,2,10,-2.296262946295671,-3.8299150862722198,1,false,trad,skewed
54,2,11,-5.429492018348838,-4.929057971075915,2,true,trad,skewed
54,2,12,-5.34216439147513,-4.38752928285985,2,true,trad,skewed
54,2,13,-4.930913061869775,-5.199756967966696,1,false,trad,skewed
54,2,14,-2.3338346452131757,-2.606529249331019,1,false,trad,skewed
54,2,15,-4.484587981587023,-4.4720978382214,2,true,trad,skewed
54,2,16,-7.0626771795300565,-3.595947386919348,2,true,trad,skewed
54,2,17,-5.529000368626235,-5.732932387589022,1,false,trad,skewed
54,2,18,-5.796818082775255,-3.5375802492126294,2,true,trad,skewed
54,2,19,-3.014835003101764,-2.251058229100186,2,true,trad,skewed
54,2,20,-7.0553512151767634,-4.568857173934602,2,true,trad,skewed
54,2,21,-6.530565785796394,-3.1667673934154457,2,true,trad,skewed
54,2,22,-6.829307991111253,-2.9577746245791876,2,true,trad,skewed
54,2,23,-7.860195534438153,-2.674474380767733,2,true,trad,skewed
54,2,24,-6.2149197484197884,-3.2045558783220365,2,true,trad,skewed
54,2,25,-8.661615752393411,-2.2196426847231736,2,true,trad,skewed
54,2,26,-3.843224406311371,-4.339235466098459,1,false,trad,skewed
54,2,27,-2.7939640175076232,-2.9469626502352266,1,false,trad,skewed
54,2,28,-3.685166240941215,-3.902194246100638,1,false,trad,skewed
54,2,29,-2.522184663925691,-3.835837376831949,1,false,trad,skewed
54,2,30,-3.424176731476827,-3.77704460383582,1,false,trad,skewed
54,2,31,-3.602482206112689,-3.6559908432949317,1,false,trad,skewed
54,2,32,-5.39662710329981,-5.524582097425002,1,false,trad,skewed
54,2,33,-8.339499527806154,-6.96151997576787,2,true,trad,skewed
54,2,34,-5.909536160054226,-5.7027778664990745,2,true,trad,skewed
54,2,35,-7.233064547962373,-5.889248533801872,2,true,trad,skewed
54,2,36,-3.1087627036596923,-2.5736143279669648,2,true,trad,skewed
54,2,37,-3.2710497117514032,-2.5769793013521576,2,true,trad,skewed
54,2,38,-5.996822292139003,-3.2155670354412043,2,true,trad,skewed
54,2,39,-4.9571512835212745,-2.808433318086454,2,true,trad,skewed
54,2,40,-5.415197274995893,-4.8362953029870255,2,true,trad,skewed
54,2,41,-8.139808001991106,-3.563784043329344,2,true,trad,skewed
54,2,42,-7.810494755536858,-4.224571421851213,2,true,trad,skewed
54,2,43,-8.246808538350644,-2.2896198252584186,2,true,trad,skewed
54,2,44,-8.789207036565164,-2.6755707471485644,2,true,trad,skewed
54,2,45,-9.63344004455033,-3.796588088740147,2,true,trad,skewed
54,2,46,-1.6797444860878374,-1.8030819350903569,1,false,trad,skewed
54,2,47,-5.040672972524834,-2.9294043654122435,2,true,trad,skewed
54,2,48,-3.607450252378734,-2.1295838220799634,2,true,trad,skewed
54,2,49,-5.450042266851938,-3.432582057554595,2,true,trad,skewed
54,2,50,-2.5242088771576556,-1.818267557526239,2,true,trad,skewed
55,1,1,-2.612428829164642,-2.646419482441813,1,true,trad,skewed
55,1,2,-1.8043841685161297,-2.3161741973788885,1,true,trad,skewed
55,1,3,-2.6012636930529545,-3.141452894606566,1,true,trad,skewed
55,1,4,-3.127462446704026,-2.921927611652562,2,false,trad,skewed
55,1,5,-2.751186956865496,-2.7502796380027674,2,false,trad,skewed
55,1,6,-4.225922182384766,-5.7801025791188625,1,true,trad,skewed
55,1,7,-4.347309047608319,-5.451718759924395,1,true,trad,skewed
55,1,8,-4.904388690916863,-5.038888140161506,1,true,trad,skewed
55,1,9,-4.805909294593359,-7.206278252962326,1,true,trad,skewed
55,1,10,-4.067623849149032,-5.906170203436924,1,true,trad,skewed
55,1,11,-3.6755459772513595,-5.679150052910844,1,true,trad,skewed
55,1,12,-4.40620493950939,-6.1565218956384,1,true,trad,skewed
55,1,13,-1.4390245463495688,-2.4679754243796213,1,true,trad,skewed
55,1,14,-1.4896567263621694,-2.2674782512402616,1,true,trad,skewed
55,1,15,-1.8106494603235748,-3.030485032661642,1,true,trad,skewed
55,1,16,-1.5693780837811913,-2.519841046333318,1,true,trad,skewed
55,1,17,-2.733078386227239,-4.704413234878737,1,true,trad,skewed
55,1,18,-2.9094133008691303,-3.05161737167722,1,true,trad,skewed
55,1,19,-2.943452501551723,-3.2573494381063,1,true,trad,skewed
55,1,20,-3.3216836535740417,-3.542106936127834,1,true,trad,skewed
55,1,21,-1.1030257636005998,-1.0924688243005634,2,false,trad,skewed
55,1,22,-2.1579542810144376,-2.9070608265582414,1,true,trad,skewed
55,1,23,-3.288060313101818,-4.31465456566668,1,true,trad,skewed
55,1,24,-1.0058071403059816,-0.7789598783118131,2,false,trad,skewed
55,1,25,-1.9386926011467973,-2.811039970733269,1,true,trad,skewed
55,1,26,-4.554868698092858,-6.091196830423909,1,true,trad,skewed
55,1,27,-5.398484515070821,-7.785667138475908,1,true,trad,skewed
55,1,28,-4.539842879720126,-6.717289753159436,1,true,trad,skewed
55,1,29,-4.619068666917397,-6.992390836090204,1,true,trad,skewed
55,1,30,-4.146347300722531,-6.175961352477999,1,true,trad,skewed
55,1,31,-1.6068682695649996,-2.157919597831454,1,true,trad,skewed
55,1,32,-2.197214199426397,-3.36747279443105,1,true,trad,skewed
55,1,33,-2.570961471432254,-3.3157988708083663,1,true,trad,skewed
55,1,34,-2.2235355110671438,-3.128233172931063,1,true,trad,skewed
55,1,35,-1.8226673975091614,-2.593469267035079,1,true,trad,skewed
55,1,36,-2.467031434467341,-3.7385582687294856,1,true,trad,skewed
55,1,37,-1.1723231368658251,-1.1163872277250364,2,false,trad,skewed
55,1,38,-2.3767755772430577,-3.263883584038838,1,true,trad,skewed
55,1,39,-2.8538812556508844,-4.306163762164486,1,true,trad,skewed
55,1,40,-3.067508565898167,-4.531388871237792,1,true,trad,skewed
55,1,41,-1.5364775837077724,-2.7192511313039462,1,true,trad,skewed
55,1,42,-2.2018992596966362,-3.805982407411946,1,true,trad,skewed
55,1,43,-1.8154828545279882,-3.423519411586122,1,true,trad,skewed
55,1,44,-1.7665376008623688,-2.7439824636434937,1,true,trad,skewed
55,1,45,-1.7836445355172668,-3.3613929722144285,1,true,trad,skewed
55,1,46,-3.0020556320852316,-3.3119150107341873,1,true,trad,skewed
55,1,47,-3.1437379378180137,-3.617839505912563,1,true,trad,skewed
55,1,48,-3.4348558466697656,-3.5801652966699966,1,true,trad,skewed
55,1,49,-3.4209896541322498,-3.4829765742627035,1,true,trad,skewed
55,1,50,-3.3698241337720143,-3.5162921221078864,1,true,trad,skewed
55,2,1,-4.278025303875441,-4.443766356228301,1,false,trad,skewed
55,2,2,-4.912059910464717,-6.777607852486587,1,false,trad,skewed
55,2,3,-4.638700181469909,-4.84654772061106,1,false,trad,skewed
55,2,4,-4.016347328909809,-4.5019548589655285,1,false,trad,skewed
55,2,5,-5.426894318697813,-6.882676434465787,1,false,trad,skewed
55,2,6,-5.459028343598959,-4.422071972708258,2,true,trad,skewed
55,2,7,-3.620754977356036,-3.5311144290101844,2,true,trad,skewed
55,2,8,-2.0740372201504482,-2.5540348891582805,1,false,trad,skewed
55,2,9,-3.7212853081232558,-3.542096883721788,2,true,trad,skewed
55,2,10,-5.965090259121814,-4.396191027166804,2,true,trad,skewed
55,2,11,-6.7667690804304295,-3.2524405392786955,2,true,trad,skewed
55,2,12,-4.327595835908622,-3.298985069801993,2,true,trad,skewed
55,2,13,-3.9108517570829164,-3.543063567237332,2,true,trad,skewed
55,2,14,-3.691781849711845,-3.1752801234515946,2,true,trad,skewed
55,2,15,-4.184304177475698,-4.04614276575904,2,true,trad,skewed
55,2,16,-1.6948629169441713,-2.921501243322939,1,false,trad,skewed
55,2,17,-1.1240189009214714,-1.4252015028900613,1,false,trad,skewed
55,2,18,-1.5571053879284171,-2.864146352832505,1,false,trad,skewed
55,2,19,-1.593328033048654,-2.861098842858259,1,false,trad,skewed
55,2,20,-2.451678883304978,-3.2084332839750025,1,false,trad,skewed
55,2,21,-3.306450165858042,-3.01407007374382,2,true,trad,skewed
55,2,22,-3.876856357175068,-3.3542366165969764,2,true,trad,skewed
55,2,23,-4.204340154072394,-3.997651770006174,2,true,trad,skewed
55,2,24,-2.009693793418991,-2.22013188117236,1,false,trad,skewed
55,2,25,-5.003035558837699,-3.511626121589868,2,true,trad,skewed
55,2,26,-1.6920221015533936,-2.8312056159352563,1,false,trad,skewed
55,2,27,-4.4152257791925855,-5.230132452798358,1,false,trad,skewed
55,2,28,-6.810773053564972,-3.7495003816681995,2,true,trad,skewed
55,2,29,-1.6580064174250586,-3.0734689596904845,1,false,trad,skewed
55,2,30,-4.612533775918199,-5.974177897185263,1,false,trad,skewed
55,2,31,-3.336826947405048,-5.352099092981844,1,false,trad,skewed
55,2,32,-1.307953233084028,-2.072018931566492,1,false,trad,skewed
55,2,33,-2.5629747302304904,-3.205038505455669,1,false,trad,skewed
55,2,34,-1.7232427381747144,-3.0574691245159595,1,false,trad,skewed
55,2,35,-2.9180350673758326,-5.14682259512307,1,false,trad,skewed
55,2,36,-1.532033227032147,-1.966289649739072,1,false,trad,skewed
55,2,37,-2.4939831887464177,-3.123858800423161,1,false,trad,skewed
55,2,38,-2.5336817128948455,-3.1250962072116737,1,false,trad,skewed
55,2,39,-1.1368225928915612,-1.2297178802080109,1,false,trad,skewed
55,2,40,-1.106515433111598,-1.1138978404961881,1,false,trad,skewed
55,2,41,-4.8944603562533375,-3.7734287948628054,2,true,trad,skewed
55,2,42,-4.9177150886151475,-3.5539637919786555,2,true,trad,skewed
55,2,43,-4.399866263688545,-4.040035767452997,2,true,trad,skewed
55,2,44,-2.902552077972106,-3.061705677677569,1,false,trad,skewed
55,2,45,-2.132230096600784,-2.654179186833081,1,false,trad,skewed
55,2,46,-4.258544514649149,-4.620153576554325,1,false,trad,skewed
55,2,47,-4.071963952845864,-3.8130816384538133,2,true,trad,skewed
55,2,48,-4.073562757006546,-3.936818173667569,2,true,trad,skewed
55,2,49,-3.754399730434909,-4.145498527637297,1,false,trad,skewed
55,2,50,-2.58263071121857,-2.9742260496918647,1,false,trad,skewed
56,1,1,-3.21175723117573,-2.2918293374126044,2,false,trad,skewed
56,1,2,-3.114797158815846,-2.174710532009858,2,false,trad,skewed
56,1,3,-3.512234024725942,-2.5271598331114884,2,false,trad,skewed
56,1,4,-5.606894578361532,-3.599833035354851,2,false,trad,skewed
56,1,5,-5.948892220465412,-3.9143870657464355,2,false,trad,skewed
56,1,6,-2.62695621740079,-4.387367797801725,1,true,trad,skewed
56,1,7,-2.861387864826463,-3.777329689550233,1,true,trad,skewed
56,1,8,-3.1752205518322456,-4.670135277162844,1,true,trad,skewed
56,1,9,-2.6925301526087724,-3.261877973816373,1,true,trad,skewed
56,1,10,-2.9135172791989477,-3.53228155560003,1,true,trad,skewed
56,1,11,-4.293954111007324,-2.7402499849036364,2,false,trad,skewed
56,1,12,-3.02486775770386,-2.103528735024512,2,false,trad,skewed
56,1,13,-3.56052345610273,-2.5705016317386695,2,false,trad,skewed
56,1,14,-3.9324856385746663,-2.6453538819299602,2,false,trad,skewed
56,1,15,-3.1643829969047492,-2.3375382178290396,2,false,trad,skewed
56,1,16,-4.186160065359529,-2.7552602277779963,2,false,trad,skewed
56,1,17,-5.400245909092544,-3.5763700598501416,2,false,trad,skewed
56,1,18,-4.531901081081093,-2.8902508540256466,2,false,trad,skewed
56,1,19,-2.9252895932511254,-2.692575642978632,2,false,trad,skewed
56,1,20,-3.957757281140752,-2.671765428631619,2,false,trad,skewed
56,1,21,-2.9258742611797013,-2.9427351806756885,1,true,trad,skewed
56,1,22,-2.369831302092422,-1.9271974086627515,2,false,trad,skewed
56,1,23,-2.7971758110600993,-2.953448495642334,1,true,trad,skewed
56,1,24,-2.945488512384843,-2.91721572825022,2,false,trad,skewed
56,1,25,-4.084898058146626,-2.8777285145052343,2,false,trad,skewed
56,1,26,-4.1186596240297755,-4.889727680481251,1,true,trad,skewed
56,1,27,-3.9136060143497455,-5.0202302500565255,1,true,trad,skewed
56,1,28,-3.0148191870265135,-4.587498499691043,1,true,trad,skewed
56,1,29,-3.258907311282814,-4.298944829964711,1,true,trad,skewed
56,1,30,-2.58052116542757,-4.008310929010372,1,true,trad,skewed
56,1,31,-4.1731523740556815,-2.75144364267005,2,false,trad,skewed
56,1,32,-4.436334555170572,-2.936867958857343,2,false,trad,skewed
56,1,33,-3.783959136920486,-2.6664327203783844,2,false,trad,skewed
56,1,34,-4.1180108181492825,-2.643159644718394,2,false,trad,skewed
56,1,35,-3.585138572886124,-2.6313104795431093,2,false,trad,skewed
56,1,36,-3.4996701492001723,-5.155277528617962,1,true,trad,skewed
56,1,37,-2.798416323110885,-4.352147920322058,1,true,trad,skewed
56,1,38,-5.278163457643064,-6.54326168341611,1,true,trad,skewed
56,1,39,-3.4405942238903546,-4.940158371520185,1,true,trad,skewed
56,1,40,-4.740962886902085,-6.287246744550207,1,true,trad,skewed
56,1,41,-4.881781575785828,-3.1040590453170305,2,false,trad,skewed
56,1,42,-4.154548571451745,-2.847176763478314,2,false,trad,skewed
56,1,43,-4.827201934857672,-3.0819622975801977,2,false,trad,skewed
56,1,44,-4.630796530625532,-3.0476764508540084,2,false,trad,skewed
56,1,45,-3.017741159035856,-2.274123164179792,2,false,trad,skewed
56,1,46,-2.1148653466608542,-2.7226284746882037,1,true,trad,skewed
56,1,47,-2.2326232046708356,-3.055398076745359,1,true,trad,skewed
56,1,48,-1.7316480050526455,-1.99089497316184,1,true,trad,skewed
56,1,49,-2.7253651766172604,-3.3971760888113236,1,true,trad,skewed
56,1,50,-2.060336013089114,-2.842074354656889,1,true,trad,skewed
56,2,1,-8.518379496252178,-5.639875142381205,2,true,trad,skewed
56,2,2,-8.219106470598746,-4.814631544375155,2,true,trad,skewed
56,2,3,-9.25113129828798,-6.457800951170491,2,true,trad,skewed
56,2,4,-9.22444935718979,-6.483077225359003,2,true,trad,skewed
56,2,5,-8.193200465689738,-4.752941517741645,2,true,trad,skewed
56,2,6,-4.469946496575469,-4.717408373633038,1,false,trad,skewed
56,2,7,-9.016913034659826,-6.1276330777025505,2,true,trad,skewed
56,2,8,-5.667934438669546,-4.836009745753287,2,true,trad,skewed
56,2,9,-4.088116719973804,-4.530027744713014,1,false,trad,skewed
56,2,10,-7.363105756989618,-4.899274961842581,2,true,trad,skewed
56,2,11,-10.415376025435878,-8.057482726717875,2,true,trad,skewed
56,2,12,-10.485232899768743,-8.155873823299254,2,true,trad,skewed
56,2,13,-9.954127905481064,-7.39502202358666,2,true,trad,skewed
56,2,14,-9.609078248268492,-6.891196914481288,2,true,trad,skewed
56,2,15,-10.136830052031783,-7.5883084323904715,2,true,trad,skewed
56,2,16,-1.9242852894328675,-1.8609684345059627,2,true,trad,skewed
56,2,17,-0.7189753342399171,-1.5565286983182625,1,false,trad,skewed
56,2,18,-2.247268086981109,-1.8246870826430055,2,true,trad,skewed
56,2,19,-4.84251780951548,-2.306695250718065,2,true,trad,skewed
56,2,20,-3.635437738572473,-3.946354063773497,1,false,trad,skewed
56,2,21,-0.8666687521607427,-1.791118316396171,1,false,trad,skewed
56,2,22,-3.0766150680671416,-2.127679829902779,2,true,trad,skewed
56,2,23,-2.785818411534668,-2.1621536680574107,2,true,trad,skewed
56,2,24,-1.0957007176010267,-2.0093756165604497,1,false,trad,skewed
56,2,25,-1.9688064868593915,-1.8165068387211476,2,true,trad,skewed
56,2,26,-3.770068439316917,-2.2081699217816304,2,true,trad,skewed
56,2,27,-4.0239959657707,-2.889765868753396,2,true,trad,skewed
56,2,28,-3.379953667774183,-2.6872479833470067,2,true,trad,skewed
56,2,29,-3.9685533243323765,-2.908093511424315,2,true,trad,skewed
56,2,30,-2.7334516276105054,-1.915228703955004,2,true,trad,skewed
56,2,31,-2.2699017526485483,-2.0655775226749946,2,true,trad,skewed
56,2,32,-3.833774863506104,-2.513414675754952,2,true,trad,skewed
56,2,33,-3.211151863183651,-2.1578352394810625,2,true,trad,skewed
56,2,34,-1.0583717920189277,-1.3982826153633232,1,false,trad,skewed
56,2,35,-1.3560242592254474,-1.6812084051241685,1,false,trad,skewed
56,2,36,-4.483815960721402,-6.442982973088366,1,false,trad,skewed
56,2,37,-2.8516249026734752,-6.257145901537589,1,false,trad,skewed
56,2,38,-2.6225157500548617,-4.237187331210516,1,false,trad,skewed
56,2,39,-3.073040720781818,-4.211346905772711,1,false,trad,skewed
56,2,40,-2.5384489185844976,-5.062753262090501,1,false,trad,skewed
56,2,41,-3.063433961044833,-6.516333542962112,1,false,trad,skewed
56,2,42,-1.8212893438367952,-1.7066540772372254,2,true,trad,skewed
56,2,43,-2.324503680080346,-2.55876141918729,1,false,trad,skewed
56,2,44,-1.6551082239200565,-1.6841753745236128,1,false,trad,skewed
56,2,45,-2.894379536979558,-4.5842682504933485,1,false,trad,skewed
56,2,46,-3.166911746975853,-2.4107529448641767,2,true,trad,skewed
56,2,47,-2.574228891157089,-2.600007554970485,1,false,trad,skewed
56,2,48,-2.132276289894177,-2.393535446977364,1,false,trad,skewed
56,2,49,-2.105038554019001,-1.9960793670820565,2,true,trad,skewed
56,2,50,-0.9626872707194096,-1.3227068275742293,1,false,trad,skewed
57,1,1,-4.609289997739123,-3.519932959009075,2,false,trad,skewed
57,1,2,-4.095499386679513,-3.3924296882396727,2,false,trad,skewed
57,1,3,-3.050293477253515,-2.555043406832211,2,false,trad,skewed
57,1,4,-4.75754586099499,-3.6612547606261336,2,false,trad,skewed
57,1,5,-3.465482299628674,-2.284459561357054,2,false,trad,skewed
57,1,6,-1.947481179842657,-1.6494384906832322,2,false,trad,skewed
57,1,7,-2.4009454714180527,-1.6530332131243166,2,false,trad,skewed
57,1,8,-2.7298662623144367,-1.6824270487128814,2,false,trad,skewed
57,1,9,-3.001826182612074,-1.8983700716851408,2,false,trad,skewed
57,1,10,-1.9852516120040051,-1.7663485983215637,2,false,trad,skewed
57,1,11,-3.7337193315337087,-2.536329661584566,2,false,trad,skewed
57,1,12,-4.686553114457009,-3.574986719086358,2,false,trad,skewed
57,1,13,-3.5855984453378023,-2.794672618556235,2,false,trad,skewed
57,1,14,-3.7090684117020105,-2.7356735271213273,2,false,trad,skewed
57,1,15,-3.1817238511079498,-2.675833526106561,2,false,trad,skewed
57,1,16,-3.0219524713254544,-2.182044605302712,2,false,trad,skewed
57,1,17,-5.146234305700005,-4.03136417069531,2,false,trad,skewed
57,1,18,-2.9962000050305635,-2.446110607788538,2,false,trad,skewed
57,1,19,-4.277462117614533,-2.8470211976207773,2,false,trad,skewed
57,1,20,-3.102751635096666,-2.2524217640954722,2,false,trad,skewed
57,1,21,-3.2291185424057858,-2.5890554907208,2,false,trad,skewed
